SucursalRatingId,SucursalId,UserId,Score,CreatedAt,UpdatedAt
634,63,121,3,2026-03-09,2026-03-09
635,63,125,2,2025-07-11,2025-07-11
636,63,142,3,2026-03-25,2026-03-25
637,64,1,3,2025-06-01,2025-06-01
638,64,7,2,2025-07-29,2025-07-29
639,64,11,3,2025-07-16,2025-07-16
640,64,21,2,2025-04-28,2025-04-28
641,64,25,3,2025-08-29,2025-08-29
642,64,33,1,2025-03-10,2025-03-10
643,64,39,3,2026-03-12,2026-03-12
644,64,42,3,2025-09-14,2025-09-14
645,64,45,1,2025-10-30,2025-10-30
646,64,60,3,2025-03-03,2025-03-03
647,64,64,4,2025-03-18,2025-03-18
648,64,74,4,2025-05-29,2025-05-29
649,64,84,2,2026-03-04,2026-03-04
650,64,87,3,2026-06-23,2026-07-09
651,64,88,2,2025-02-23,2025-02-23
652,64,89,3,2025-04-08,2025-04-08
653,64,93,4,2026-03-21,2026-04-03
654,64,101,4,2026-01-30,2026-01-30
655,64,103,2,2026-06-13,2026-06-13
656,64,107,3,2026-06-24,2026-06-24
657,64,108,3,2025-08-06,2025-08-31
658,64,113,2,2025-05-08,2025-05-08
659,64,122,3,2026-05-26,2026-05-26
660,64,128,3,2026-05-24,2026-05-24
661,64,139,3,2026-04-16,2026-04-16
662,64,140,4,2025-02-10,2025-03-26
663,64,148,2,2026-02-08,2026-02-08
664,65,7,4,2025-02-17,2025-02-17
665,65,25,3,2025-03-29,2025-03-29
666,65,28,3,2025-03-09,2025-06-23
667,65,36,2,2025-09-02,2025-09-02
668,65,42,3,2025-04-27,2025-04-27
669,65,44,4,2026-05-11,2026-05-11
670,65,45,3,2026-03-11,2026-03-11
671,65,49,3,2026-02-13,2026-03-17
672,65,56,1,2026-04-06,2026-04-06
673,65,61,3,2025-10-05,2026-01-10
674,65,69,2,2026-06-20,2026-06-20
675,65,71,3,2025-11-28,2025-11-28
676,65,74,3,2025-12-01,2025-12-01
677,65,85,4,2026-06-05,2026-06-05
678,65,98,2,2026-04-09,2026-04-09
679,65,100,3,2025-05-19,2025-05-19
680,65,104,4,2025-11-13,2025-11-13
681,65,122,4,2026-04-07,2026-04-07
682,65,139,3,2025-10-08,2025-10-08
683,66,71,1,2025-05-02,2025-05-02
684,66,74,4,2025-12-25,2025-12-25
685,66,125,5,2026-04-24,2026-04-24
686,67,2,4,2025-08-21,2025-08-21
687,67,7,2,2026-02-02,2026-02-02
688,67,15,2,2025-10-28,2025-10-28
689,67,22,4,2025-07-31,2025-07-31
690,67,33,3,2025-07-18,2025-07-18
691,67,35,4,2025-08-30,2025-08-30
692,67,47,4,2025-08-16,2025-08-16
693,67,58,3,2025-12-14,2026-04-07
694,67,97,4,2026-03-14,2026-03-14
695,67,104,3,2026-04-10,2026-04-10
696,67,108,4,2026-03-22,2026-06-24
697,67,112,3,2025-11-30,2025-11-30
698,67,116,3,2025-07-19,2025-07-19
699,67,124,2,2025-09-03,2025-09-03
700,67,142,4,2026-03-08,2026-03-08
701,67,146,3,2025-10-13,2025-10-13
702,68,2,3,2026-07-07,2026-07-07
703,68,7,2,2026-05-24,2026-05-24
704,68,16,3,2026-05-17,2026-05-17
705,68,21,3,2026-06-25,2026-06-25
706,68,23,4,2026-06-07,2026-07-01
707,68,28,4,2026-05-14,2026-05-14
708,68,29,3,2026-06-14,2026-06-14
709,68,31,3,2026-05-14,2026-07-11
710,68,34,3,2026-06-26,2026-06-26
711,68,38,3,2026-05-28,2026-07-05
712,68,40,3,2026-06-03,2026-06-03
713,68,43,3,2026-06-02,2026-07-11
714,68,44,3,2026-06-14,2026-06-14
715,68,49,2,2026-06-08,2026-06-08
716,68,51,1,2026-06-05,2026-06-05
717,68,58,2,2026-07-06,2026-07-10
718,68,63,2,2026-05-31,2026-06-30
719,68,68,2,2026-06-29,2026-06-29
720,68,70,3,2026-06-03,2026-06-03
721,68,79,4,2026-05-22,2026-05-22
722,68,83,2,2026-06-01,2026-06-01
723,68,98,3,2026-07-10,2026-07-10
724,68,99,4,2026-06-12,2026-06-12
725,68,102,2,2026-05-14,2026-05-14
726,68,111,4,2026-05-30,2026-05-30
727,68,113,3,2026-07-03,2026-07-03
728,68,118,2,2026-06-18,2026-06-18
729,68,119,2,2026-06-25,2026-06-25
730,68,120,2,2026-06-01,2026-06-01
731,68,122,3,2026-06-06,2026-06-06
732,68,123,3,2026-06-25,2026-06-25
733,68,127,3,2026-07-05,2026-07-05
734,68,129,3,2026-07-05,2026-07-05
735,68,130,2,2026-06-20,2026-06-20
736,68,133,3,2026-06-01,2026-06-01
737,68,138,2,2026-05-27,2026-05-27
738,68,148,1,2026-06-30,2026-06-30
739,68,150,1,2026-06-21,2026-06-21
740,69,6,2,2026-01-14,2026-01-14
741,69,8,3,2026-01-14,2026-01-14
742,69,11,2,2025-10-01,2026-01-13
743,69,20,3,2026-01-22,2026-01-22
744,69,21,3,2026-05-08,2026-05-08
745,69,23,4,2026-06-11,2026-06-11
746,69,30,3,2025-12-02,2025-12-02
747,69,46,2,2026-05-14,2026-05-14
748,69,48,3,2026-03-23,2026-03-23
749,69,66,4,2025-11-09,2025-11-26
750,69,69,2,2026-04-05,2026-04-05
751,69,83,3,2026-05-05,2026-05-29
752,69,101,2,2025-10-05,2025-10-05
753,69,116,3,2026-04-30,2026-04-30
754,69,123,2,2025-09-23,2025-09-23
755,69,132,2,2026-05-25,2026-05-25
756,69,137,1,2025-11-16,2026-01-01
757,69,150,3,2026-01-12,2026-01-12
758,70,3,1,2026-01-19,2026-01-19
759,70,31,3,2026-01-21,2026-01-21
760,70,34,4,2026-03-28,2026-03-28
761,70,44,3,2026-07-04,2026-07-11
762,70,48,3,2026-02-17,2026-02-17
763,70,51,2,2026-06-22,2026-06-22
764,70,56,3,2026-04-30,2026-04-30
765,70,58,1,2026-04-17,2026-04-17
766,70,61,3,2026-05-24,2026-05-24
767,70,71,2,2026-06-02,2026-06-02
768,70,82,2,2026-01-01,2026-01-01
769,70,83,2,2026-02-02,2026-02-02
770,70,89,3,2026-04-08,2026-04-08
771,70,111,3,2026-05-31,2026-05-31
772,70,118,1,2026-02-18,2026-03-25
773,70,121,1,2025-12-10,2025-12-10
774,70,134,3,2026-04-08,2026-04-08
775,71,1,2,2026-02-07,2026-05-06
776,71,4,3,2026-05-02,2026-05-02
777,71,5,3,2026-03-27,2026-03-27
778,71,15,4,2026-04-30,2026-04-30
779,71,19,4,2025-09-24,2025-09-24
780,71,26,3,2025-12-19,2025-12-19
781,71,34,4,2025-12-24,2025-12-24
782,71,35,3,2025-11-08,2025-11-08
783,71,38,1,2026-04-17,2026-04-17
784,71,39,3,2025-12-16,2025-12-16
785,71,41,3,2026-03-12,2026-03-12
786,71,44,3,2025-11-20,2025-11-20
787,71,50,3,2026-02-16,2026-05-13
788,71,51,3,2025-10-16,2025-10-16
789,71,52,2,2026-04-03,2026-07-11
790,71,64,3,2025-10-29,2025-10-29
791,71,76,2,2025-11-16,2025-11-16
792,71,77,4,2025-11-20,2025-11-20
793,71,78,4,2025-10-14,2025-10-14
794,71,87,3,2025-09-13,2025-09-13
795,71,88,4,2025-11-15,2025-11-15
796,71,97,3,2025-09-17,2025-09-17
797,71,103,3,2026-06-06,2026-06-06
798,71,106,4,2026-03-14,2026-07-05
799,71,107,3,2026-02-11,2026-02-23
800,71,114,4,2026-01-30,2026-01-30
801,71,118,1,2026-01-31,2026-01-31
802,71,120,4,2026-01-11,2026-01-11
803,71,121,4,2026-04-17,2026-04-17
804,71,123,3,2026-02-08,2026-02-08
805,71,126,4,2026-04-21,2026-04-21
806,71,128,4,2025-11-08,2025-11-08
807,71,135,2,2026-06-05,2026-07-11
808,71,149,3,2025-12-17,2025-12-17
809,72,26,3,2025-07-20,2025-07-20
810,72,78,5,2025-03-11,2025-03-11
811,72,104,4,2025-07-07,2025-07-07
812,72,111,4,2025-02-09,2025-02-09
813,74,6,4,2026-05-16,2026-05-16
814,74,10,3,2026-05-04,2026-05-04
815,74,12,2,2026-02-10,2026-02-10
816,74,17,3,2025-12-18,2025-12-18
817,74,27,3,2025-06-28,2025-06-28
818,74,31,2,2026-04-08,2026-07-11
819,74,33,2,2026-03-30,2026-03-30
820,74,37,2,2025-12-23,2025-12-23
821,74,40,3,2025-09-08,2025-09-08
822,74,41,3,2026-01-30,2026-01-30
823,74,57,2,2026-06-28,2026-06-28
824,74,59,1,2026-07-09,2026-07-11
825,74,73,3,2026-07-09,2026-07-09
826,74,76,3,2026-01-31,2026-01-31
827,74,95,4,2026-04-20,2026-04-20
828,74,97,3,2026-05-28,2026-05-28
829,74,98,3,2025-10-20,2025-10-20
830,74,104,4,2025-10-10,2025-10-10
831,74,112,4,2026-06-05,2026-06-05
832,74,116,4,2026-04-23,2026-04-23
833,74,127,3,2026-05-14,2026-05-14
834,74,136,2,2026-04-06,2026-04-06
835,74,149,3,2025-09-21,2025-09-21
836,75,1,2,2025-11-07,2026-01-04
837,75,2,2,2025-10-20,2025-10-20
838,75,17,3,2026-04-15,2026-04-15
839,75,18,3,2026-05-16,2026-05-16
840,75,22,1,2025-10-27,2025-10-27
841,75,34,3,2026-06-18,2026-06-18
842,75,42,2,2026-06-10,2026-06-10
843,75,59,3,2025-09-11,2025-09-11
844,75,63,2,2026-04-08,2026-04-08
845,75,77,1,2025-11-05,2025-11-05
846,75,82,1,2026-06-26,2026-06-26
847,75,89,4,2025-10-16,2025-10-16
848,75,117,3,2025-11-29,2025-11-29
849,75,130,2,2026-03-20,2026-06-19
850,75,137,2,2025-12-23,2025-12-23
851,75,142,3,2025-12-01,2025-12-01
852,76,10,5,2026-06-14,2026-06-14
853,76,22,4,2026-06-05,2026-06-05
854,76,25,5,2025-05-18,2025-05-18
855,76,32,5,2025-07-14,2025-07-14
856,76,42,5,2025-10-21,2025-10-21
857,76,45,3,2025-05-16,2025-05-16
858,76,47,5,2025-12-01,2025-12-01
859,76,63,5,2026-01-02,2026-01-02
860,76,64,5,2025-05-16,2025-05-16
861,76,69,4,2025-06-22,2025-06-22
862,76,76,4,2026-01-05,2026-01-05
863,76,80,4,2025-06-10,2025-06-10
864,76,81,4,2025-03-15,2025-03-15
865,76,99,5,2025-04-02,2025-04-02
866,76,111,5,2026-06-09,2026-06-09
867,76,114,5,2026-03-13,2026-03-13
868,76,115,5,2026-01-09,2026-01-09
869,76,116,5,2026-05-16,2026-05-16
870,76,117,5,2025-01-17,2025-01-17
871,76,118,5,2025-10-12,2025-10-12
872,76,123,5,2025-04-03,2025-04-03
873,76,124,5,2025-12-04,2025-12-04
874,76,125,4,2025-12-08,2025-12-08
875,76,130,5,2025-07-01,2025-07-01
876,76,131,5,2026-07-10,2026-07-10
877,76,136,5,2026-01-06,2026-04-23
878,76,140,5,2026-01-25,2026-01-25
879,76,150,4,2025-01-18,2025-01-18
880,77,37,4,2026-01-31,2026-01-31
881,77,49,3,2025-09-05,2025-09-05
882,77,64,1,2026-06-12,2026-06-12
883,78,12,3,2025-11-10,2025-11-10
884,78,23,4,2025-11-06,2025-11-06
885,78,35,2,2026-05-19,2026-05-19
886,78,36,2,2025-12-25,2025-12-25
887,78,39,4,2026-05-02,2026-05-22
888,78,51,3,2025-11-16,2025-11-16
889,78,54,4,2026-06-02,2026-06-02
890,78,56,3,2026-04-07,2026-04-07
891,78,57,4,2026-06-14,2026-06-14
892,78,59,2,2026-05-16,2026-05-16
893,78,69,4,2026-05-01,2026-05-01
894,78,71,3,2025-11-10,2025-11-24
895,78,73,3,2025-11-22,2025-11-22
896,78,75,3,2026-06-26,2026-06-26
897,78,77,3,2026-05-22,2026-05-22
898,78,78,3,2026-06-14,2026-06-14
899,78,80,1,2026-04-13,2026-04-13
900,78,83,4,2025-10-28,2025-10-28
901,78,85,4,2025-10-18,2025-10-18
902,78,86,3,2025-10-04,2025-10-04
903,78,87,4,2026-04-28,2026-05-14
904,78,93,2,2026-02-25,2026-02-25
905,78,94,4,2025-10-15,2025-10-26
906,78,99,1,2026-02-19,2026-02-19
907,78,106,3,2026-01-19,2026-01-19
908,78,107,4,2025-11-25,2025-11-25
909,78,112,4,2025-10-17,2025-10-17
910,78,117,4,2026-05-13,2026-05-13
911,78,119,3,2025-10-04,2025-10-04
912,78,139,4,2026-02-05,2026-02-05
913,78,148,3,2026-01-07,2026-01-07
914,82,34,4,2025-12-14,2025-12-14
915,82,39,5,2026-02-15,2026-02-15
916,82,68,4,2026-05-05,2026-05-05
917,82,98,4,2026-01-13,2026-01-13
918,82,99,1,2026-01-04,2026-01-04
919,82,125,4,2026-03-05,2026-03-05
920,82,134,4,2026-04-27,2026-04-27
921,82,135,1,2026-03-01,2026-03-01
922,82,138,3,2026-04-02,2026-04-02
923,82,140,4,2026-03-03,2026-03-03
924,82,142,4,2026-02-02,2026-02-02
925,83,5,3,2026-01-05,2026-01-05
926,83,8,2,2026-04-20,2026-04-20
927,83,15,4,2025-12-17,2025-12-17
928,83,19,3,2026-05-30,2026-05-30
929,83,22,3,2026-03-21,2026-03-21
930,83,25,3,2025-12-21,2025-12-21
931,83,27,3,2026-07-08,2026-07-08
932,83,33,2,2025-11-04,2025-11-04
933,83,37,2,2026-04-25,2026-04-25
934,83,40,3,2026-06-04,2026-06-04
935,83,46,2,2026-01-10,2026-01-10
936,83,52,4,2025-12-16,2025-12-16
937,83,54,2,2026-01-06,2026-01-06
938,83,57,3,2026-03-29,2026-03-29
939,83,71,4,2026-05-28,2026-05-28
940,83,77,2,2026-03-30,2026-03-30
941,83,91,3,2026-04-04,2026-04-04
942,83,95,3,2026-06-27,2026-06-27
943,83,97,3,2025-12-10,2025-12-10
944,83,99,3,2026-04-30,2026-04-30
945,83,114,2,2026-03-24,2026-03-24
946,83,115,4,2026-05-03,2026-05-03
947,83,117,1,2026-07-07,2026-07-11
948,83,118,3,2026-05-27,2026-05-27
949,83,119,2,2026-02-09,2026-02-09
950,83,127,2,2026-05-31,2026-05-31
951,83,128,2,2025-11-24,2026-03-04
952,83,132,4,2026-04-27,2026-04-27
953,83,137,3,2026-05-09,2026-05-09
954,83,143,3,2026-04-27,2026-04-27
955,83,148,2,2026-03-03,2026-03-26
956,83,149,1,2026-04-04,2026-04-04
957,84,11,5,2026-05-27,2026-05-27
958,84,41,4,2026-05-14,2026-05-14
959,84,81,3,2026-06-26,2026-06-26
960,84,94,5,2026-06-03,2026-06-03
961,84,102,4,2026-07-02,2026-07-02
962,84,124,5,2026-06-30,2026-06-30
963,86,33,4,2026-02-11,2026-02-11
964,86,40,2,2026-06-18,2026-06-18
965,86,57,4,2026-02-05,2026-02-05
966,86,73,2,2026-05-21,2026-05-21
967,86,97,3,2026-04-21,2026-04-21
968,86,121,2,2026-04-27,2026-04-27
969,86,150,3,2026-05-28,2026-05-28
970,87,27,4,2025-06-05,2025-06-05
971,87,42,3,2026-05-14,2026-05-14
972,87,136,4,2025-10-04,2025-10-04
973,90,66,3,2025-12-14,2025-12-14
974,91,25,3,2025-12-12,2025-12-12
975,91,42,3,2026-01-12,2026-01-12
976,91,90,3,2025-02-06,2025-02-06
977,91,109,3,2025-04-04,2025-04-04
978,91,110,3,2025-06-22,2025-06-22
979,91,118,2,2025-08-31,2025-08-31
980,91,147,2,2025-12-29,2025-12-29
981,92,31,4,2025-02-09,2025-02-09
982,92,41,3,2026-05-17,2026-05-17
983,92,49,2,2025-10-17,2025-10-17
984,92,60,3,2025-09-09,2025-09-09
985,92,133,2,2026-01-11,2026-01-11
986,92,138,1,2025-05-11,2025-05-11
987,95,2,4,2026-04-18,2026-06-01
988,95,3,4,2025-02-05,2025-02-05
989,95,4,5,2026-02-11,2026-05-28
990,95,8,4,2025-12-30,2025-12-30
991,95,11,4,2025-10-01,2025-11-22
992,95,14,4,2026-02-14,2026-04-03
993,95,15,4,2026-02-19,2026-02-19
994,95,26,4,2025-12-03,2025-12-03
995,95,28,1,2026-05-22,2026-05-22
996,95,30,3,2025-11-12,2025-11-12
997,95,31,5,2026-06-09,2026-06-09
998,95,34,4,2026-01-12,2026-01-12
999,95,37,4,2025-05-14,2025-05-14
1000,95,40,5,2026-02-09,2026-02-09
1001,95,41,5,2026-04-05,2026-04-05
1002,95,42,4,2026-05-03,2026-05-03
1003,95,46,4,2025-07-21,2025-10-03
1004,95,50,4,2025-05-23,2025-05-23
1005,95,55,5,2025-10-06,2025-11-19
1006,95,57,4,2025-06-14,2025-06-14
1007,95,63,4,2025-08-18,2025-08-18
1008,95,66,3,2025-11-28,2026-01-27
1009,95,70,3,2026-02-18,2026-02-18
1010,95,72,4,2025-10-27,2025-10-27
1011,95,75,4,2025-03-15,2025-03-15
1012,95,85,4,2026-02-16,2026-02-16
1013,95,86,5,2025-03-10,2025-03-10
1014,95,89,4,2026-05-03,2026-05-03
1015,95,94,4,2025-09-15,2025-09-15
1016,95,96,4,2025-08-22,2025-10-09
1017,95,101,3,2026-03-04,2026-03-04
1018,95,107,5,2025-01-22,2025-02-16
1019,95,109,5,2026-05-26,2026-07-11
1020,95,117,5,2026-06-17,2026-06-17
1021,95,120,5,2025-12-08,2025-12-08
1022,95,123,4,2026-06-08,2026-06-08
1023,95,124,5,2026-04-05,2026-04-05
1024,95,129,4,2025-01-30,2025-01-30
1025,95,131,4,2025-04-01,2025-06-10
1026,95,133,4,2025-06-05,2025-06-05
1027,95,140,1,2025-08-16,2025-08-16
1028,95,141,1,2025-11-18,2025-11-18
1029,95,142,4,2025-08-21,2025-08-21
1030,96,105,3,2025-12-26,2025-12-26
1031,97,1,3,2026-06-12,2026-06-12
1032,97,5,4,2025-06-25,2025-06-25
1033,97,14,4,2025-10-22,2025-10-22
1034,97,15,3,2026-01-23,2026-01-23
1035,97,16,5,2026-04-09,2026-04-09
1036,97,17,3,2026-03-03,2026-03-03
1037,97,19,4,2026-02-09,2026-02-09
1038,97,26,4,2025-09-28,2025-09-28
1039,97,27,4,2026-07-03,2026-07-03
1040,97,28,3,2025-12-11,2025-12-11
1041,97,30,4,2025-11-27,2025-11-27
1042,97,32,3,2025-10-28,2025-10-28
1043,97,35,4,2026-06-14,2026-06-14
1044,97,39,3,2025-08-16,2025-08-16
1045,97,43,4,2026-01-07,2026-01-07
1046,97,44,4,2025-07-28,2025-10-11
1047,97,45,1,2025-07-18,2025-10-02
1048,97,46,3,2026-01-21,2026-01-21
1049,97,47,3,2026-07-03,2026-07-03
1050,97,52,4,2025-11-28,2025-11-28
1051,97,64,4,2025-07-03,2025-07-03
1052,97,75,4,2026-01-26,2026-01-26
1053,97,76,3,2026-05-19,2026-05-19
1054,97,79,3,2026-03-09,2026-03-09
1055,97,83,2,2025-06-11,2025-08-17
1056,97,87,2,2026-03-13,2026-03-13
1057,97,88,3,2025-10-09,2025-10-09
1058,97,91,4,2025-07-22,2025-07-22
1059,97,97,3,2025-10-20,2025-10-20
1060,97,98,3,2026-06-18,2026-07-08
1061,97,103,4,2026-05-31,2026-07-11
1062,97,106,5,2025-12-10,2026-03-03
1063,97,110,5,2025-06-24,2025-06-24
1064,97,113,5,2026-03-26,2026-03-26
1065,97,114,4,2025-11-03,2025-11-03
1066,97,116,4,2025-06-18,2025-06-18
1067,97,120,3,2026-02-20,2026-02-20
1068,97,139,4,2026-02-16,2026-02-16
1069,97,140,4,2025-12-07,2025-12-07
1070,98,56,4,2026-06-29,2026-06-29
1071,98,57,4,2026-01-19,2026-01-19
1072,98,63,4,2026-05-20,2026-05-20
1073,98,75,4,2026-04-12,2026-04-12
1074,98,119,5,2026-05-14,2026-05-14
1075,98,150,3,2026-01-13,2026-01-13
1076,99,10,4,2026-06-21,2026-06-21
1077,99,17,3,2025-05-03,2025-05-03
1078,99,22,5,2025-12-31,2025-12-31
1079,99,40,1,2025-10-28,2025-10-28
1080,99,47,5,2025-07-18,2025-07-18
1081,99,48,1,2025-10-14,2025-10-14
1082,99,56,5,2025-10-21,2025-10-21
1083,99,58,5,2025-12-01,2025-12-01
1084,99,61,5,2025-07-28,2025-07-28
1085,99,65,5,2025-02-25,2025-02-25
1086,99,66,4,2025-09-02,2025-09-02
1087,99,67,4,2025-11-13,2025-11-13
1088,99,73,5,2025-09-18,2025-09-18
1089,99,74,4,2026-01-17,2026-01-17
1090,99,76,5,2026-04-13,2026-04-13
1091,99,93,5,2026-03-15,2026-03-15
1092,99,103,4,2025-07-11,2025-07-11
1093,99,115,5,2025-09-06,2025-09-06
1094,99,121,3,2025-02-22,2025-02-22
1095,99,143,5,2025-06-22,2025-06-22
1096,99,150,5,2025-09-29,2025-09-29
1097,101,13,4,2026-03-24,2026-03-24
1098,101,52,5,2025-12-28,2025-12-28
1099,101,63,5,2026-01-31,2026-01-31
1100,101,71,5,2025-01-25,2025-02-04
1101,101,118,4,2026-05-20,2026-05-20
1102,101,150,5,2026-02-03,2026-03-21
1103,102,71,2,2026-07-04,2026-07-11
1104,102,93,3,2026-07-10,2026-07-10
1105,102,99,3,2026-07-07,2026-07-07
1106,102,105,3,2026-07-08,2026-07-08
1107,102,134,3,2026-06-30,2026-07-11
1108,102,137,3,2026-07-04,2026-07-04
1109,102,143,2,2026-07-01,2026-07-01
1110,105,58,3,2026-05-08,2026-05-08
1111,105,88,1,2026-06-26,2026-06-26
1112,105,107,2,2026-06-27,2026-06-27
1113,106,5,2,2026-06-18,2026-06-18
1114,106,15,4,2026-06-12,2026-06-12
1115,106,16,1,2025-10-08,2025-10-08
1116,106,25,3,2026-06-16,2026-06-16
1117,106,27,4,2025-10-29,2025-10-29
1118,106,30,3,2025-10-26,2025-10-26
1119,106,35,3,2026-03-21,2026-03-21
1120,106,42,4,2026-04-03,2026-04-03
1121,106,43,4,2026-03-04,2026-03-04
1122,106,45,3,2025-09-26,2025-09-26
1123,106,49,4,2026-06-21,2026-06-21
1124,106,53,4,2026-06-27,2026-06-27
1125,106,56,4,2026-04-22,2026-04-22
1126,106,72,4,2026-06-11,2026-07-11
1127,106,74,4,2026-06-23,2026-06-23
1128,106,76,3,2026-04-11,2026-04-11
1129,106,79,4,2026-06-20,2026-06-20
1130,106,85,3,2026-03-24,2026-06-25
1131,106,88,1,2026-05-05,2026-05-05
1132,106,93,4,2026-02-11,2026-02-11
1133,106,95,3,2026-07-06,2026-07-06
1134,106,96,3,2025-11-22,2025-11-22
1135,106,102,3,2026-05-03,2026-07-11
1136,106,106,4,2026-05-16,2026-05-16
1137,106,107,3,2026-03-12,2026-03-12
1138,106,111,3,2026-01-19,2026-02-21
1139,106,113,3,2026-01-14,2026-04-18
1140,106,115,3,2025-08-24,2025-08-24
1141,106,117,2,2026-04-19,2026-04-19
1142,106,120,3,2026-05-13,2026-05-13
1143,106,123,4,2025-11-23,2026-01-10
1144,106,125,4,2026-03-31,2026-03-31
1145,106,131,4,2026-02-08,2026-02-08
1146,106,133,5,2026-03-01,2026-03-01
1147,106,134,4,2025-11-11,2025-11-11
1148,106,136,4,2025-12-09,2026-04-08
1149,106,137,4,2025-12-25,2026-03-29
1150,106,146,3,2026-04-27,2026-04-27
1151,106,147,3,2025-11-01,2025-11-01
1152,106,148,3,2026-01-03,2026-02-13
1153,107,34,5,2026-04-24,2026-04-24
1154,108,1,2,2025-12-17,2025-12-17
1155,108,3,3,2026-01-23,2026-04-18
1156,108,5,2,2025-09-03,2025-09-03
1157,108,7,3,2026-03-16,2026-07-07
1158,108,8,3,2025-10-29,2025-10-29
1159,108,12,1,2026-04-05,2026-04-05
1160,108,15,3,2026-04-08,2026-04-08
1161,108,16,3,2025-08-17,2025-08-17
1162,108,22,1,2025-07-18,2025-07-18
1163,108,23,3,2025-10-29,2025-10-29
1164,108,25,1,2026-04-30,2026-04-30
1165,108,26,3,2026-04-23,2026-04-23
1166,108,28,4,2025-12-22,2025-12-22
1167,108,32,2,2026-04-25,2026-04-25
1168,108,33,2,2025-07-20,2025-07-20
1169,108,34,2,2025-07-24,2025-07-24
1170,108,38,3,2025-04-24,2025-04-24
1171,108,42,4,2025-04-28,2025-04-28
1172,108,50,2,2025-07-09,2025-07-09
1173,108,54,3,2025-08-01,2025-08-01
1174,108,61,3,2025-03-09,2025-03-09
1175,108,64,1,2025-08-05,2025-08-05
1176,108,70,2,2025-10-01,2025-10-01
1177,108,74,1,2025-11-07,2025-11-07
1178,108,77,3,2026-05-27,2026-07-11
1179,108,78,2,2025-07-28,2025-09-30
1180,108,79,2,2025-06-19,2025-06-19
1181,108,80,3,2026-01-14,2026-01-14
1182,108,82,1,2025-02-16,2025-05-16
1183,108,84,3,2025-05-22,2025-05-22
1184,108,85,2,2025-08-04,2025-11-23
1185,108,88,3,2026-07-06,2026-07-06
1186,108,91,2,2026-07-09,2026-07-09
1187,108,94,3,2025-10-06,2025-10-06
1188,108,101,1,2026-01-22,2026-03-25
1189,108,102,2,2025-11-03,2025-11-03
1190,108,109,2,2025-06-21,2025-08-29
1191,108,113,3,2026-01-20,2026-01-20
1192,108,118,3,2025-04-24,2025-04-24
1193,108,122,4,2025-05-05,2025-05-05
1194,108,126,3,2025-04-16,2025-08-08
1195,108,137,3,2026-03-25,2026-05-25
1196,108,145,3,2026-01-29,2026-01-29
1197,108,146,2,2025-05-30,2025-05-30
1198,109,15,2,2026-07-08,2026-07-11
1199,109,110,3,2026-05-02,2026-05-02
1200,109,146,3,2026-04-27,2026-04-27
1201,110,10,4,2026-05-19,2026-05-19
1202,110,111,5,2025-11-19,2025-11-19
1203,110,130,5,2026-07-01,2026-07-01
1204,110,139,3,2025-11-22,2025-11-22
1205,110,147,5,2026-03-05,2026-03-05
1206,111,58,4,2025-11-09,2025-11-09
1207,114,66,4,2026-05-07,2026-05-07
1208,115,78,5,2025-07-03,2025-07-03
1209,115,133,4,2025-08-04,2025-08-04
1210,116,22,3,2026-02-13,2026-02-13
1211,116,38,4,2026-02-18,2026-02-18
1212,116,45,3,2026-03-26,2026-03-26
1213,116,73,1,2026-03-09,2026-03-09
1214,116,89,3,2026-03-17,2026-03-17
1215,116,127,3,2025-12-06,2026-03-19
1216,116,138,3,2026-06-29,2026-06-29
1217,116,145,4,2026-01-02,2026-04-02
1218,117,10,3,2026-04-10,2026-06-23
1219,117,55,3,2026-03-19,2026-03-19
1220,117,57,4,2026-05-22,2026-05-26
1221,117,76,4,2026-01-25,2026-05-16
1222,117,86,3,2026-05-19,2026-05-19
1223,119,109,1,2026-06-05,2026-06-05
1224,120,117,4,2025-09-18,2025-09-18
1225,121,7,5,2026-02-06,2026-02-06
1226,121,50,3,2025-06-27,2025-06-27
1227,122,62,4,2026-02-06,2026-04-11
1228,122,81,4,2025-04-07,2025-04-07
1229,123,32,5,2025-03-27,2025-03-27
1230,123,39,4,2025-12-24,2025-12-24
1231,123,45,3,2025-10-21,2025-10-21
1232,123,51,3,2026-06-12,2026-06-12
1233,123,56,3,2026-01-09,2026-01-09
1234,123,84,3,2025-10-25,2025-10-25
1235,123,100,3,2026-05-23,2026-05-23
1236,123,105,4,2025-06-01,2025-06-01
1237,123,134,4,2025-06-11,2025-06-11
1238,123,148,5,2026-06-26,2026-06-26
1239,125,5,4,2026-03-08,2026-05-24
1240,125,6,5,2026-06-03,2026-06-03
1241,125,13,4,2025-10-06,2025-10-06
1242,125,19,5,2026-05-03,2026-05-03
1243,125,24,4,2026-01-01,2026-01-29
1244,125,27,4,2026-02-21,2026-02-21
1245,125,28,5,2025-04-05,2025-04-05
1246,125,35,5,2025-11-29,2025-11-29
1247,125,37,5,2025-03-22,2025-03-22
1248,125,45,4,2025-02-17,2025-02-17
1249,125,46,4,2025-04-24,2025-04-24
1250,125,58,5,2025-01-28,2025-01-28
1251,125,61,5,2025-09-09,2025-09-09
1252,125,66,5,2026-01-09,2026-01-09
1253,125,69,4,2025-11-02,2025-11-02
1254,125,71,3,2026-04-05,2026-04-05
1255,125,72,4,2025-12-05,2025-12-05
1256,125,73,1,2025-02-26,2025-02-26
